rank,surface,count,share,cum_share,tags
29,지만,31257,0.0050018994960174595,0.8746190206281746,EC:31257
30,던,29919,0.0047877861285902795,0.879406806756765,ETM:29912|EC:5|ETN:2
31,아,29196,0.004672088098209225,0.8840788948549742,EC:28216|JKV:565|EF:415
32,았,25590,0.0040950381707485295,0.8881739330257228,EP:25589|EC:1
33,겠,23041,0.0036871346030565404,0.8918610676287793,EP:23034|EC:7
34,시,22919,0.0036676115605856017,0.8955286791893649,EP:22918|EC:1
35,면서,22567,0.003611282782308795,0.8991399619716737,EC:22567
36,다고,22532,0.0036056819094687715,0.9027456438811424,EC:22218|EF:314
37,는데,21958,0.003513827594892388,0.9062594714760348,EC:21116|EF:842
38,다는,21311,0.0034102914598210985,0.9096697629358559,ETM:21299|EC:12
39,부터,19618,0.003139369239302253,0.9128091321751581,JX:19618
40,나,17666,0.002827000559767234,0.9156361327349254,JC:10056|JX:4480|EC:1865|EF:1265
41,도록,17353,0.0027769127540835962,0.918413045489009,EC:17306|EF:47
42,라,16805,0.0026892190879026587,0.9211022645769117,EC:15696|EF:1107|JKQ:2
43,라고,16277,0.002604725920487449,0.9237069904973991,EC:12961|JKQ:3184|EF:132
44,거나,15652,0.0025047103340584595,0.9262117008314575,EC:15598|JX:45|EF:4|JKB:4|JC:1
45,이나,15416,0.0024669444486228732,0.9286786452800805,JC:13875|JX:1537|EC:4
46,으며,15276,0.0024445409572627797,0.9311231862373432,EC:15258|EF:18
47,보다,14782,0.0023654886377493067,0.9334886748750926,JKB:14782
48,세요,11664,0.0018665308801723661,0.9353552057552649,EP+EF:11662|EP+EC:2
49,서,11322,0.0018118023512784232,0.9371670081065433,EC:5685|JKB:5510|JKS:127
50,라는,10913,0.0017463521515192928,0.9389133602580626,ETM:10912|EC:1
51,였,10771,0.0017236286102826264,0.9406369888683452,EP:10759|EC:12
52,니,10245,0.0016394554927439892,0.9422764443610893,EC:9707|EF:430|JC:108
53,어요,10195,0.00163145424582967,0.9439078986069189,EF:10191|EC:4
54,음,9926,0.0015884075374306332,0.9454963061443495,ETN:9861|EC:65
55,는지,9722,0.0015557624500202112,0.9470520685943697,EC:9482|EF:240
56,처럼,9229,0.0014768701554450246,0.9485289387498148,JKB:9229
57,다면,9065,0.0014506260655660578,0.9499795648153808,EC:8759|EF:306
58,자,8930,0.0014290226988973962,0.9514085875142783,EC:6070|EF:2860
59,어서,8619,0.0013792549430903312,0.9527878424573686,EC:8619
60,죠,8585,0.001373814095188594,0.9541616565525571,EF:8566|EC:19
61,으면,8277,0.0013245264141963883,0.9554861829667536,EC:8254|EF:23
62,어야,6325,0.0010121577346613696,0.9564983407014149,EC:6310|EF:15
63,는다,6158,0.0009854335699675438,0.9574837742713824,EF:5311|EC:846|ETM:1
64,신,6148,0.0009838333205846798,0.9584676075919671,EP+ETM:6148
65,십시오,5959,0.0009535886072485536,0.9594211961992157,EP+EF:5490|EP+EC:459|EF:10
66,네요,5747,0.0009196633203318405,0.9603408595195475,EF:4833|EC:914
67,실,5247,0.0008396508511886492,0.9611805103707362,EP+ETM:5204|EC:43
68,는데요,4880,0.0007809216988375468,0.9619614320695737,EF:4593|EC:287
69,다가,4843,0.0007750007761209507,0.9627364328456947,EC:4662|JX:180|JKB+JX+JKS:1
70,셨,4625,0.0007401153395745193,0.9634765481852692,EP+EP:4621|EC:4
71,로부터,4576,0.0007322741175984866,0.9642088223028676,JKB:4570|JX:6
72,고자,4510,0.0007217124716715853,0.9649305347745393,EC:4507|EF:3
73,야,4492,0.0007188320227824304,0.9656493667973217,EC:3022|JX:680|EF:627|JKV:163
74,로서,4197,0.0006716246659879475,0.9663209914633096,JKB:4197
75,마다,4147,0.0006636234190736285,0.9669846148823833,JX:4147
76,아서,4036,0.00064586065092384,0.967630475533307,EC:4036
77,엔,3985,0.0006376993790712345,0.9682681749123784,JKB+JX:3977|JKB+ETM:8
78,려면,3670,0.0005872915235110239,0.9688554664358894,EC:3509|EF:161
79,려고,3417,0.0005468052141245691,0.9694022716500139,EC:3397|EF:20
80,란,3365,0.0005384839173336773,0.9699407555673476,ETM:2235|JX:1070|ETN:28|EF:24|EC:8
81,요,3358,0.0005373637427656727,0.9704781193101133,JX:2421|EC:605|EF:332
82,께서,3342,0.0005348033437530905,0.9710129226538664,JKS:3335|JKB:7
83,아야,3327,0.0005324029696787948,0.9715453256235451,EC:3322|EF:5
84,아요,3295,0.0005272821716536304,0.9720726077951988,EF:2928|EC:367
85,을까,3269,0.0005231215232581846,0.972595729318457,EF:2095|EC:1174
86,으니,3265,0.0005224814235050391,0.973118210741962,EC:3181|EF:84
87,으로써,3249,0.0005199210244924569,0.9736381317664545,JKB:3249
88,므로,3230,0.0005168805506650156,0.9741550123171195,EC:3215|EF:15
89,나요,3041,0.00048663583732888935,0.9746416481544484,EF:2901|EC:140
90,더라도,3009,0.0004815150393037251,0.9751231631937521,EC:2996|EF:13
91,길,2977,0.00047639424127856087,0.9755995574350307,ETN+JKO:2965|ETN+ETM:9|EC:3
92,뿐,2972,0.0004755941165871289,0.9760751515516178,JX:2972
93,는가,2811,0.00044983010152302135,0.9765249816531408,EF:1822|EC:989
94,께,2731,0.00043702810646011075,0.9769620097596009,JKB:2700|EC:25|EF:5|JX:1
95,습니까,2699,0.0004319073084349465,0.9773939170680359,EF:2678|EC:21
96,라면,2619,0.0004191053133720359,0.9778130223814079,EC:2577|EF:40|JX:2
97,려는,2585,0.0004136644654702989,0.9782266868468782,ETM:2584|EC:1
98,으로서,2477,0.0003963817721353696,0.9786230686190136,JKB:2477
99,으나,2317,0.00037077778200954835,0.9789938464010232,EC:2284|EF:31|JX:2
100,지요,2272,0.00036357665978666113,0.9793574230608098,EF:2197|EC:75
101,든,2203,0.00035253493904490075,0.9797099579998547,EC:2066|JX:113|ETM:12|EF:10|JC:2
102,대로,2183,0.0003493344402791731,0.9800592924401339,JX:1635|JKB:548
103,여야,2182,0.00034917441534088674,0.9804084668554748,EC:2182
104,으로부터,2112,0.00033797266966083993,0.9807464395251356,JKB:2112
105,어도,1999,0.0003198898516344787,0.9810663293767701,EC:1986|EF:7|JX:6
106,으므로,1948,0.0003117285797818732,0.981378057956552,EC:1941|EF:7
107,긴,1932,0.0003091681807692911,0.9816872261373213,ETN+JX:1929|EF:3
108,이라고,1897,0.00030356730792926767,0.9819907934452505,JKQ:1897
109,러,1890,0.000302447133361263,0.9822932405786118,EC:1883|EF:7
110,밖에,1889,0.00030228710842297664,0.9825955276870347,JX:1887|EC:2
111,셔야,1811,0.0002898051632366388,0.9828853328502714,EP+EC:1807|EP+EF:4
112,라며,1652,0.000264361198049104,0.9831496940483205,EC:1647|EF:5
113,셔서,1650,0.0002640411481725312,0.983413735196493,EP+EC:1642|EP+EF:8
114,니까,1604,0.0002566800010113576,0.9836704151975044,EC:1601|EF:3
115,으시,1594,0.0002550797516284938,0.9839254949491328,EP:1592|EC:2
116,에선,1582,0.0002531594523690572,0.984178654401502,JKB+JX:1582
117,랑,1534,0.0002454782553313108,0.9844241326568333,JKB:934|JC:592|EC:8
118,려,1445,0.00023123603582382278,0.984655368692657,EC:1438|EF:7
119,더니,1432,0.0002291557116260998,0.9848845244042832,EC:1432
120,듯,1425,0.00022803553705809512,0.9851125599413413,EC:1415|EF:10
121,으면서,1416,0.00022659531261351768,0.9853391552539548,EC:1403|EF:13
122,라도,1405,0.00022483503829236748,0.9855639902922472,EC:1339|JX:65|EF:1
123,에요,1394,0.0002230747639712173,0.9857870650562184,EF:1379|EC:9|JX:6
124,은데,1390,0.00022243466421807174,0.9860094997204364,EC:1234|EF:156
125,고요,1388,0.00022211461434149899,0.9862316143347779,EF:1317|EC:71
126,아도,1385,0.00022163453952663982,0.9864532488743045,EC:1383|EF:2
127,만큼,1338,0.00021411336742717984,0.9866673622417318,JKB:1334|JX:4
128,기에,1300,0.0002080324197722973,0.9868753946615041,EC:1263|EF:37
129,듯이,1271,0.00020339169656199223,0.987078786358066,EC:1261|EF:10
130,답니다,1244,0.00019907102322825988,0.9872778573812943,EF:1067|EC:177
131,냐,1230,0.00019683067409225055,0.9874746880553865,EC:649|EF:581
132,느냐,1222,0.00019555047458595946,0.9876702385299725,EC:740|EF:482
133,을까요,1190,0.00019042967656079522,0.9878606682065333,EF:1158|EC:32
134,으신,1190,0.00019042967656079522,0.9880510978830941,EP+ETM:1186|EC:4
135,루,1169,0.0001870691528567812,0.9882381670359509,JKB:1168|JX:1
136,네,1163,0.0001861090032270629,0.9884242760391779,EF:1025|EC:138
137,거든요,1102,0.00017634748199159357,0.9886006235211695,EF:1098|JX:2|EC:2
138,조차,1100,0.0001760274321150208,0.9887766509532846,JX:1099|JKB:1
139,을지,1080,0.00017282693334929315,0.9889494778866339,EC:1040|EF:32|ETM:8
140,구요,1074,0.00017186678371957487,0.9891213446703534,EF:1064|EC:10
141,더라구요,1026,0.00016418558668182849,0.9892855302570353,EF:940|EC:86
142,더군요,1021,0.0001633854619903966,0.9894489157190256,EF:933|EC:88
143,자면,1008,0.0001613051377926736,0.9896102208568184,EC:977|EF:31
144,링,1006,0.00016098508791610085,0.9897712059447344,JKO:1006
145,는다는,950,0.00015202369137206343,0.9899232296361065,ETM:950
146,이란,938,0.00015010339211262683,0.9900733330282191,JX:935|ETM:3
147,곤,913,0.00014610276865546727,0.9902194357968745,EC:908|EC+ETM:3|EC+JX:2
148,한테,908,0.00014530264396403535,0.9903647384408386,JKB:908
149,였으며,864,0.00013826154667943453,0.990502999987518,EP+EC:864
150,다며,846,0.00013538109779027963,0.9906383810853083,EC:783|EF:63
151,으실,828,0.00013250064890112475,0.9907708817342095,EP+ETM:822|EC:6
152,진,817,0.00013074037457997455,0.9909016221087894,EC+JX:817
153,는다면,814,0.0001302602997651154,0.9910318824085546,EC:779|EF:35
154,로써,790,0.0001264197012462422,0.9911583021098008,JKB:790
155,더라고요,768,0.0001228991526039418,0.9912812012624047,EF:704|EC:64
156,자는,761,0.00012177897803593712,0.9914029802404407,ETM:761
157,구,713,0.00011409778099819076,0.9915170780214388,EC:682|EF:31
158,구나,673,0.00010769678346673545,0.9916247748049056,EF:575|EC:98
159,는다고,667,0.00010673663383701716,0.9917315114387426,EC:650|EF:17
160,되,650,0.00010401620988614865,0.9918355276486288,EC:647|EF:3
161,에게서,636,0.0001017758607501393,0.9919373035093789,JKB:636
162,하고,616,9.857536198441165e-05,0.9920358788713634,JKB:303|JC:208|JKQ:104|EC:1
163,더라,610,9.761521235469335e-05,0.992133494083718,EF:404|EC:206
164,이랑,607,9.71351375398342e-05,0.9922306292212578,JC:314|JKB:293
165,에서부터,601,9.617498791011591e-05,0.992326804209168,JKB:601
166,군요,595,9.521483828039761e-05,0.9924220190474483,EF:530|EC:65
167,마저,573,9.16942896380972e-05,0.9925137133370865,JX:573
168,으니까,568,9.089416494666528e-05,0.9926046075020332,EC:483|EF:85
169,든지,566,9.057411507009252e-05,0.9926951816171032,JX:328|EC:235|EF:3
170,오,564,9.025406519351975e-05,0.9927854356822967,EC:299|EF:242|JC:19|EP:4
171,고서,555,8.881384074894231e-05,0.9928742495230457,EC:550|EF:5
172,자마자,536,8.577336692150104e-05,0.9929600228899672,EC:534|EF:2
173,에겐,513,8.209279334091424e-05,0.9930421156833081,JKB+JX:513
174,오니,495,7.921234445175937e-05,0.9931213280277599,EC:495
175,자고,482,7.713202025403638e-05,0.9931984600480139,EC:471|EF:11
176,건,471,7.537174593288619e-05,0.9932738317939468,EC:467|EF:2|JX:2
177,라서,471,7.537174593288619e-05,0.9933492035398797,EC:452|EF:18|JX:1
178,겟,464,7.42515713648815e-05,0.9934234551112445,EC:237|EP:227
179,느라,460,7.361147161173598e-05,0.9934970665828563,EC:452|EF:8
180,소서,456,7.297137185859045e-05,0.9935700379547149,EF:404|EC:52
181,으십시오,445,7.121109753744024e-05,0.9936412490522523,EP+EP+EF:409|EP+EP+EC:36
182,셔도,431,6.897074840143087e-05,0.9937102198006538,EP+EC:431
183,십니다,430,6.88107234631445e-05,0.9937790305241169,EP+EF:413|EP+EC:17
184,냐고,417,6.673039926542153e-05,0.9938457609233823,EC:360|EF:52|JKB:5
185,움,405,6.481010000598494e-05,0.9939105710233883,EC:405
186,입니다,395,6.32098506231211e-05,0.9939737808740114,EP+EF:395
187,으려고,388,6.208967605511642e-05,0.9940358705500665,EC:385|EF:3
188,은지,386,6.176962617854367e-05,0.994097640176245,EC:365|EF:21
189,냐는,384,6.14495763019709e-05,0.9941590897525471,ETM:384
190,션,379,6.0649451610538985e-05,0.9942197392041576,EC:379
191,였을,378,6.0489426672252606e-05,0.9942802286308299,EP+ETM:378
192,으려면,372,5.952927704253431e-05,0.9943397579078723,EC:368|EF:4
193,신다면,365,5.840910247452963e-05,0.9943981670103469,EP+EC:365
194,은데요,361,5.77690027213841e-05,0.9944559360130683,EF:326|EC:35
195,리라,359,5.7448952844811336e-05,0.9945133849659131,EC:261|EF:98
196,심,347,5.5528653585374746e-05,0.9945689136194985,EP+ETN:323|EP+EC:24
197,다니,344,5.5048578770515596e-05,0.994623962198269,EC:213|EF:131
198,두,340,5.4408479017370066e-05,0.9946783706772864,JX:335|EC:5
199,니까요,335,5.360835432593816e-05,0.9947319790316123,EF:310|EC:25
200,으세요,333,5.328830444936539e-05,0.9947852673360617,EF:261|EC:65|EP+EP+EC:7
201,을수록,329,5.264820469621986e-05,0.9948379155407578,EC:329
202,단,318,5.088793037506965e-05,0.994888803471133,ETM:316|EC+JX:1|EC:1
203,리온,317,5.0727905436783266e-05,0.9949395313765698,EC:317
204,같이,316,5.056788049849689e-05,0.9949900992570683,JKB:316
205,였으나,313,5.0087805683637736e-05,0.9950401870627519,EP+EC:313
206,던데,303,4.848755630077391e-05,0.9950886746190526,EC:203|EF:100
207,레,302,4.832753136248753e-05,0.9951370021504151,JKS:186|EC:116
208,다시피,299,4.784745654762838e-05,0.9951848496069627,EC:295|EF:4
209,소,297,4.7527406671055616e-05,0.9952323770136338,EF:216|EC:81
210,길래,288,4.608718222647818e-05,0.9952784641958603,EC:264|ETN+EF:18|EF:6
211,옵,285,4.560710741161903e-05,0.9953240713032719,EP:277|EC:8
212,랍니다,284,4.544708247333264e-05,0.9953695183857453,EF:245|EC:39
213,질,278,4.4486932843614346e-05,0.9954140053185888,EC+JX:239|EC+JKO:39
214,십니까,275,4.40068580287552e-05,0.9954580121766176,EP+EF:257|EP+EC:18
215,으러,259,4.144645901617308e-05,0.9954994586356338,EC:259
216,으려,252,4.03262844481684e-05,0.995539784920082,EC:252
217,으려는,245,3.920610988016373e-05,0.9955789910299621,ETM:244|EC:1
218,게끔,242,3.872603506530458e-05,0.9956177170650274,EC:239|EF:3
219,던가,242,3.872603506530458e-05,0.9956564431000927,EF:181|EC:61
220,으니까요,241,3.856601012701819e-05,0.9956950091102197,EF:217|EC:24
221,드,236,3.776588543558628e-05,0.9957327749956553,EC:210|EP:26
222,아라,229,3.66457108675816e-05,0.9957694207065229,EF:117|EC:112
223,으셨,227,3.632566099100884e-05,0.995805746367514,EP+EP:223|EP+EP+EC:4
224,이라도,226,3.616563605272246e-05,0.9958419120035666,JX:226
225,잖아,226,3.616563605272246e-05,0.9958780776396193,EF:157|EC:69
226,여서는,224,3.584558617614969e-05,0.9959139232257955,EC+JX:224
227,신다,219,3.504546148471778e-05,0.9959489686872802,EP+EF:161|EP+EC:58
228,여도,214,3.424533679328587e-05,0.9959832140240735,EC:214
229,이야말로,214,3.424533679328587e-05,0.9960174593608668,JX:214
230,은가,208,3.3285187163567573e-05,0.9960507445480303,EF:164|EC:44
231,고는,206,3.296513728699481e-05,0.9960837096853173,EC:206
232,엘,203,3.248506247213566e-05,0.9961161947477895,JKB+JKO:203
233,으리라,195,3.12048629658446e-05,0.9961473996107554,EC:139|EF:56
234,에다,191,3.056476321269907e-05,0.996177964373968,JKB:191
235,더러,189,3.0244713336126303e-05,0.9962082090873041,JKB:189
236,으론,188,3.008468839783992e-05,0.996238293775702,JKB+JX:188
237,이나마,188,3.008468839783992e-05,0.9962683784640999,JX:188
238,라면서,187,2.9924663459553538e-05,0.9962983031275594,EC:186|EF:1
239,어라,183,2.9284563706408005e-05,0.9963275876912658,EF:108|EC:75
240,는군요,181,2.896451382983524e-05,0.9963565522050957,EF:162|EC:19
241,안,181,2.896451382983524e-05,0.9963855167189255,ETM:157|EF:23|EC:1
242,보단,181,2.896451382983524e-05,0.9964144812327553,JKB+JX:181
243,다면서,175,2.8004364200116945e-05,0.9964424855969555,EC:152|EF:23
244,았었,171,2.7364264446971415e-05,0.9964698498614024,EP:171
245,나마,171,2.7364264446971415e-05,0.9964972141258494,JX:156|EC:15
246,마,167,2.6724164693825886e-05,0.9965239382905432,JX:133|EC:29|EF:5
247,단다,166,2.6564139755539503e-05,0.9965505024302987,EF:154|EC:12
248,니다,165,2.640411481725312e-05,0.996576906545116,EF:122|EC:43
249,나이다,164,2.6244089878966738e-05,0.9966031506349949,EF:139|EC:25
250,여서,164,2.6244089878966738e-05,0.9966293947248739,EC:164
251,예요,162,2.5924040002393973e-05,0.9966553187648763,EF:96|EC:66
252,까,161,2.576401506410759e-05,0.9966810827799404,EC:116|EF:45
253,으라고,161,2.576401506410759e-05,0.9967068467950045,EC:159|EF:2
254,니깐,159,2.5443965187534826e-05,0.9967322907601921,EC:145|EF:14
255,라기,156,2.496389037267568e-05,0.9967572546505648,ETN:156
256,라니,155,2.4803865434389296e-05,0.9967820585159991,EC:94|EF:61
257,던지,153,2.448381555781653e-05,0.996806542331557,EC:127|EF:26
258,더라면,151,2.4163765681243766e-05,0.9968307060972382,EC:137|EF:14
259,슈,147,2.3523665928098236e-05,0.9968542297631663,EC:134|EF:13
260,니라,146,2.3363640989811854e-05,0.996877593404156,EC:101|EF:45
261,거든,142,2.272354123666632e-05,0.9969003169453927,EF:120|EC:22
262,티,141,2.2563516298379938e-05,0.9969228804616912,EC:141
263,우,138,2.208344148352079e-05,0.9969449639031747,JKG:112|EC:14|EP:7|EP+EF:3|EF:2
264,으,135,2.1603366668661643e-05,0.9969665672698433,JKG:46|EP:38|EC:35|EF:16
265,바,135,2.1603366668661643e-05,0.996988170636512,EC:135
266,는구나,135,2.1603366668661643e-05,0.9970097740031807,EF:103|EC:32
267,으셔도,132,2.1123291853802496e-05,0.9970308972950345,EP+EC:132
268,느냐는,130,2.080324197722973e-05,0.9970517005370116,ETM:130
269,었었,127,2.0323167162370583e-05,0.997072023704174,EP:126|EC:1
270,느니라,125,2.000311728579782e-05,0.9970920268214598,EF:64|EC:61
271,다거나,121,1.936301753265229e-05,0.9971113898389925,EC:118|EF:3
272,롤,119,1.9042967656079524e-05,0.9971304328066486,JKB:119
273,다는데,116,1.8562892841220376e-05,0.9971489956994898,EC:92|EF:24
274,려니,116,1.8562892841220376e-05,0.9971675585923311,EC:111|EF:5
275,는지요,113,1.808281802636123e-05,0.9971856414103574,EF:109|EC:4
276,느냐고,113,1.808281802636123e-05,0.9972037242283838,EC:106|EF:7
277,수록,112,1.7922793088074846e-05,0.9972216470214719,EC:112
278,려던,111,1.7762768149788464e-05,0.9972394097896217,ETM:111
279,따,109,1.74427182732157e-05,0.9972568525078949,JKB:76|EF:33
280,케,108,1.7282693334929317e-05,0.9972741352012298,EC:108
281,으라,108,1.7282693334929317e-05,0.9972914178945647,EC:73|EF:35
282,셔,107,1.7122668396642934e-05,0.9973085405629614,EP+EC:95|EP+EF:9|EC:3
283,리,107,1.7122668396642934e-05,0.997325663231358,EP:67|EC:27|EF:13
284,서부터,105,1.680261852007017e-05,0.9973424658498781,JKB:101|EC+JX:4
285,울,104,1.6642593581783787e-05,0.9973591084434599,JKO:70|EC:34
286,에다가,102,1.632254370521102e-05,0.9973754309871651,JKB:102
287,대요,97,1.5522419013779106e-05,0.9973909534061788,EF:88|EC:9
288,랴,95,1.5202369137206343e-05,0.997406155775316,EF:41|EC:38|JC:16
289,려고요,93,1.4882319260633578e-05,0.9974210380945766,EF:85|EC:8
290,신다고,93,1.4882319260633578e-05,0.9974359204138373,EP+EC:91|EP+EF:2
291,로선,90,1.4402244445774429e-05,0.997450322658283,JKB+JX:90
292,려다,90,1.4402244445774429e-05,0.9974647249027289,EC:90
293,지만은,89,1.4242219507488046e-05,0.9974789671222364,EC:89
294,선,89,1.4242219507488046e-05,0.9974932093417438,JKB+JX:80|EC+JX:9
295,신다는,88,1.4082194569201664e-05,0.997507291536313,EP+ETM:88
296,다네요,88,1.4082194569201664e-05,0.9975213737308822,EF:88
297,래,87,1.3922169630915281e-05,0.9975352959005132,EF:71|EC:16
298,자니,87,1.3922169630915281e-05,0.9975492180701441,EC:83|EF:4
299,랄,85,1.3602119754342516e-05,0.9975628201898984,ETM:46|EC:39
300,까진,85,1.3602119754342516e-05,0.9975764223096527,JX+JX:85
301,던데요,84,1.3442094816056134e-05,0.9975898644044688,
302,더라고,84,1.3442094816056134e-05,0.9976033064992849,
303,웨,83,1.3282069877769752e-05,0.9976165885691626,
304,랄까,82,1.3122044939483369e-05,0.9976297106141021,
305,잖아요,80,1.2801995062910604e-05,0.997642512609165,
306,십시요,80,1.2801995062910604e-05,0.997655314604228,
307,다고요,78,1.248194518633784e-05,0.9976677965494143,
308,노라,78,1.248194518633784e-05,0.9976802784946006,
309,약,78,1.248194518633784e-05,0.9976927604397869,
310,라든지,77,1.2321920248051457e-05,0.997705082360035,
311,디,77,1.2321920248051457e-05,0.997717404280283,
312,란다,77,1.2321920248051457e-05,0.9977297262005311,
313,야말로,76,1.2161895309765074e-05,0.9977418880958409,
314,보고,76,1.2161895309765074e-05,0.9977540499911506,
315,군,74,1.184184543319231e-05,0.9977658918365838,
316,이야,74,1.184184543319231e-05,0.997777733682017,
317,러지,73,1.1681820494905927e-05,0.9977894155025119,
318,는데도,73,1.1681820494905927e-05,0.9978010973230068,
319,실까요,73,1.1681820494905927e-05,0.9978127791435017,
320,대,72,1.1521795556619544e-05,0.9978243009390584,
321,련,72,1.1521795556619544e-05,0.9978358227346149,
322,어야지,72,1.1521795556619544e-05,0.9978473445301715,
323,나니,72,1.1521795556619544e-05,0.9978588663257282,
324,신가요,71,1.136177061833316e-05,0.9978702280963465,
325,이라든지,71,1.136177061833316e-05,0.9978815898669648,
326,노,71,1.136177061833316e-05,0.9978929516375832,
327,다지만,70,1.1201745680046778e-05,0.9979041533832632,
328,건만,70,1.1201745680046778e-05,0.9979153551289432,
329,으셔야,69,1.1041720741760395e-05,0.9979263968496851,
330,도다,69,1.1041720741760395e-05,0.9979374385704268,
331,습니,68,1.0881695803474013e-05,0.9979483202662303,
332,운,68,1.0881695803474013e-05,0.9979592019620338,
333,는지라,68,1.0881695803474013e-05,0.9979700836578372,
334,어서다,67,1.072167086518763e-05,0.9979808053287025,
335,다기,67,1.072167086518763e-05,0.9979915269995676,
336,을시,67,1.072167086518763e-05,0.9980022486704327,
337,쿠,67,1.072167086518763e-05,0.998012970341298,
338,누,66,1.0561645926901248e-05,0.9980235319872249,
339,거니와,65,1.0401620988614865e-05,0.9980339336082135,
340,어서요,65,1.0401620988614865e-05,0.9980443352292021,
341,어다,62,9.921546173755718e-06,0.9980542567753758,
342,관,62,9.921546173755718e-06,0.9980641783215496,
343,읍니다,62,9.921546173755718e-06,0.9980740998677234,
344,는커녕,61,9.761521235469336e-06,0.9980838613889589,
345,사,61,9.761521235469336e-06,0.9980936229101943,
346,려다가,59,9.44147135889657e-06,0.9981030643815533,
347,거,59,9.44147135889657e-06,0.9981125058529121,
348,으십니다,59,9.44147135889657e-06,0.9981219473242711,
349,엇,59,9.44147135889657e-06,0.9981313887956299,
350,쥬,59,9.44147135889657e-06,0.9981408302669889,
351,마는,58,9.281446420610188e-06,0.9981501117134094,
352,였음에도,58,9.281446420610188e-06,0.99815939315983,
353,야지,58,9.281446420610188e-06,0.9981686746062506,
354,락,58,9.281446420610188e-06,0.9981779560526712,
355,리라는,57,9.121421482323806e-06,0.9981870774741536,
356,다던,57,9.121421482323806e-06,0.9981961988956359,
357,였으니,57,9.121421482323806e-06,0.9982053203171182,
358,냐면,57,9.121421482323806e-06,0.9982144417386005,
359,까요,56,8.961396544037423e-06,0.9982234031351446,
360,남,56,8.961396544037423e-06,0.9982323645316886,
361,리라고,56,8.961396544037423e-06,0.9982413259282327,
362,으셔서,54,8.641346667464658e-06,0.9982499672749001,
363,려나,54,8.641346667464658e-06,0.9982586086215676,
364,려는데,54,8.641346667464658e-06,0.998267249968235,
365,더라는,54,8.641346667464658e-06,0.9982758913149025,
366,으십니까,53,8.481321729178276e-06,0.9982843726366317,
367,느니,53,8.481321729178276e-06,0.9982928539583609,
368,노라면,52,8.321296790891893e-06,0.9983011752551517,
369,세용,52,8.321296790891893e-06,0.9983094965519427,
370,부턴,52,8.321296790891893e-06,0.9983178178487335,
371,리니,51,8.16127185260551e-06,0.9983259791205862,
372,런,51,8.16127185260551e-06,0.9983341403924387,
373,은커녕,51,8.16127185260551e-06,0.9983423016642914,
374,거니,51,8.16127185260551e-06,0.9983504629361439,
375,다는데요,51,8.16127185260551e-06,0.9983586242079966,
376,몬,51,8.16127185260551e-06,0.9983667854798491,
377,을지라도,50,8.001246914319127e-06,0.9983747867267635,
378,사오니,50,8.001246914319127e-06,0.9983827879736779,
379,용,50,8.001246914319127e-06,0.9983907892205921,
380,습니다만,49,7.841221976032744e-06,0.9983986304425682,
