rank,surface,count,share,cum_share,tags
85,을까,3205,0.0005181343799701697,0.9728057857746327,EF:2099|EC:1106
86,려고,3199,0.0005171643936114112,0.9733229501682441,EC:3176|EF:23
87,으니,3149,0.0005090811739550902,0.9738320313421992,EC:3057|EF:92
88,요,3044,0.0004921064126768164,0.974324137754876,JX:2155|EC:562|EF:327
89,나요,3030,0.0004898431111730466,0.9748139808660491,EF:2897|EC:133
90,길,3023,0.0004887114604211617,0.9753026923264703,ETN+JKO:3012|ETN+ETM:11
91,더라도,2927,0.00047319167868102547,0.9757758840051513,EC:2911|EF:16
92,뿐,2900,0.0004688267400666122,0.9762447107452179,JX:2900
93,려는,2603,0.00042081241530806605,0.9766655231605259,ETM:2602|EC:1
94,습니까,2592,0.00041903410698367543,0.9770845572675096,EF:2570|EC:22
95,는가,2584,0.00041774079183866413,0.9775022980593483,EF:1689|EC:895
96,께,2566,0.0004148308327623886,0.9779171288921107,JKB:2540|EC:21|EF:5
97,여야,2537,0.00041014256536172245,0.9783272714574724,EC:2537
98,라면,2521,0.0004075559350716998,0.9787348273925441,EC:2472|EF:49
99,으로서,2446,0.0003954311055872184,0.9791302584981313,JKB:2446
100,으나,2215,0.00035808663077501585,0.9794883451289064,EC:2187|EF:25|JX:3
101,대로,2160,0.00034919508915306287,0.9798375402180594,JX:1575|JKB:585
102,으로부터,2103,0.00033998021874485706,0.9801775204368043,JKB:2103
103,셔야,2047,0.00033092701272977764,0.980508447449534,EP+EC:2042|EP+EF:5
104,든,2019,0.00032640040972223793,0.9808348478592562,EC:1918|JX:68|EF:21|JC:6|ETM:6
105,밖에,1945,0.000314437244630883,0.9811492851038871,JX:1944|EC:1
106,어도,1923,0.0003108806279821018,0.9814601657318692,EC:1910|JX:7|EF:6
107,으므로,1907,0.00030829399769207914,0.9817684597295613,EC:1904|EF:3
108,이라고,1898,0.00030683901815394134,0.9820752987477153,JKQ:1898
109,러,1858,0.00030037244242888463,0.9823756711901441,EC:1854|EF:4
110,셔서,1775,0.00028695429779939193,0.9826626254879436,EP+EC:1767|EP+EF:8
111,지요,1775,0.00028695429779939193,0.9829495797857429,EF:1706|EC:69
112,긴,1747,0.0002824276947918522,0.9832320074805349,ETN+JX:1746|ETN+ETM:1
113,니까,1705,0.0002756377902805427,0.9835076452708154,EC:1703|EF:2
114,라며,1698,0.00027450613952865777,0.983782151410344,EC:1692|EF:6
115,고요,1582,0.0002557530699259933,0.98403790448027,EF:1512|EC:70
116,으시,1501,0.0002426582540827534,0.9842805627343527,EP:1499|EC:2
117,만큼,1481,0.00023942496622022505,0.9845199877005729,JKB:1479|JX:2
118,아도,1435,0.00023198840413640983,0.9847519761047093,EC:1433|EF:2
119,더니,1425,0.00023037176020514565,0.9849823478649146,EC:1425
120,듯,1416,0.0002289167806670079,0.9852112646455815,EC:1402|EF:14
121,에요,1394,0.00022536016401822668,0.9854366248095998,EF:1387|JX:4|EC:3
122,려,1392,0.00022503683523197385,0.9856616616448317,EC:1385|EF:7
123,에선,1392,0.00022503683523197385,0.9858866984800637,JKB+JX:1392
124,으면서,1367,0.0002209952254038134,0.9861076937054675,EC:1360|EF:7
125,냐,1363,0.00022034856783130773,0.9863280422732988,EC:702|EF:661
126,랑,1336,0.00021598362921689446,0.9865440259025158,JKB:858|JC:473|EC:5
127,듯이,1335,0.00021582196482376802,0.9867598478673395,EC:1323|EF:12
128,은데,1297,0.00020967871788496416,0.9869695265852244,EC:1166|EF:131
129,라도,1285,0.00020773874516744712,0.9871772653303919,EC:1212|JX:69|EF:4
130,루,1284,0.0002075770807743207,0.9873848424111662,JKB:1283|JX:1
131,기에,1256,0.000203050477766781,0.987587892888933,EC:1219|EF:37
132,느냐,1246,0.00020143383383551682,0.9877893267227685,EC:750|EF:496
133,거든요,1229,0.00019868553915236773,0.9879880122619209,EF:1226|EC:2|JX:1
134,으신,1197,0.00019351227857232234,0.9881815245404932,EP+ETM:1191|EC:6
135,답니다,1196,0.00019335061417919593,0.9883748751546724,EF:1019|EC:177
136,을까요,1182,0.00019108731267542607,0.9885659624673478,EF:1131|EC:51
137,네,1160,0.0001875306960266449,0.9887534931633745,EF:1040|EC:120
138,더군요,1015,0.00016408935902331427,0.9889175825223978,EF:918|EC:97
139,한테,1015,0.00016408935902331427,0.9890816718814212,JKB:1015
140,을지,1001,0.00016182605751954442,0.9892434979389406,EC:970|EF:26|ETM:5
141,더라구요,980,0.00015843110526388965,0.9894019290442045,EF:898|EC:82
142,조차,977,0.00015794611208451038,0.9895598751562891,JX:976|JKB:1
143,링,965,0.00015600613936699338,0.989715881295656,JKO:965
144,는다는,935,0.00015115620757320082,0.9898670375032292,ETM:935
145,구요,927,0.0001498628924281895,0.9900169003956575,EF:920|EC:7
146,자면,914,0.00014776125531754605,0.9901646616509749,EC:883|EF:31
147,더라고요,914,0.00014776125531754605,0.9903124229062925,EF:823|EC:91
148,곤,905,0.00014630627577940828,0.9904587291820719,EC:902|EC+ETM:3
149,구,890,0.000143881309882512,0.9906026104919544,EC:864|EF:26
150,다며,846,0.00013676807658494962,0.9907393785685394,EC:795|EF:51
151,이란,820,0.00013256480236366276,0.990871943370903,JX:817|ETM:3
152,로써,806,0.0001303015008598929,0.9910022448717629,JKB:806
153,진,787,0.00012722987739049096,0.9911294747491535,EC+JX:787
154,였으며,771,0.00012464324710046828,0.991254117996254,EP+EC:771
155,자는,758,0.00012254160998982484,0.9913766596062438,ETM:758
156,는다면,746,0.00012060163727230783,0.991497261243516,EC:722|EF:24
157,되,704,0.00011381173276099827,0.991611072976277,EC:701|EF:3
158,으실,700,0.0001131650751884926,0.9917242380514656,EP+ETM:697|EC:3
159,마저,646,0.00010443519795966603,0.9918286732494253,JX:646
160,구나,630,0.00010184856766964334,0.9919305218170948,EF:546|EC:84
161,에서부터,615,9.942360177274707e-05,0.9920299454188676,JKB:615
162,하고,605,9.780695784148289e-05,0.992127752376709,JKB:291|JC:214|JKQ:100
163,에게서,603,9.748362905523005e-05,0.9922252360057643,JKB:603
164,더라,598,9.667530708959796e-05,0.9923219113128539,EF:389|EC:209
165,든지,591,9.554365633771304e-05,0.9924174549691916,JX:343|EC:245|EF:3
166,는다고,583,9.42503411927017e-05,0.9925117053103844,EC:563|EF:20
167,오,571,9.231036847518468e-05,0.9926040156788595,EC:302|EF:226|JC:33|EP:10
168,고서,560,9.053206015079407e-05,0.9926945477390103,EC:556|EF:4
169,이랑,557,9.004706697141482e-05,0.9927845948059817,JC:291|JKB:266
170,으니까,551,8.907708061265632e-05,0.9928736718865944,EC:472|EF:79
171,자마자,548,8.859208743327706e-05,0.9929622639740276,EC:545|EF:3
172,자고,528,8.53587995707487e-05,0.9930476227735984,EC:514|EF:14
173,오니,502,8.115552534946184e-05,0.9931287782989479,EC:502
174,군요,496,8.018553899070333e-05,0.9932089638379386,EF:434|EC:62
175,에겐,493,7.970054581132407e-05,0.9932886643837499,JKB+JX:493
176,십니다,484,7.824556627318631e-05,0.9933669099500231,EP+EF:471|EP+EC:13
177,겟,479,7.743724430755422e-05,0.9934443471943306,EC:272|EP:207
178,셔도,443,7.161732615500317e-05,0.9935159645204856,EP+EC:443
179,라서,436,7.048567540311825e-05,0.9935864501958888,EC:424|EF:11|JX:1
180,으려면,430,6.951568904435974e-05,0.9936559658849331,EC:422|EF:8
181,으십시오,423,6.838403829247481e-05,0.9937243499232256,EP+EP+EF:382|EP+EP+EC:41
182,입니다,413,6.676739436121063e-05,0.9937911173175867,EP+EF:413
183,느라,406,6.56357436093257e-05,0.9938567530611961,EC:405|EF:1
184,였을,404,6.531241482307287e-05,0.9939220654760191,EP+ETM:404
185,션,402,6.498908603682004e-05,0.993987054562056,EC:402
186,은데요,379,6.127080499491242e-05,0.9940483253670509,EF:344|EC:35
187,으세요,379,6.127080499491242e-05,0.9941095961720459,EF:300|EC:76|EP+EP+EC:3
188,리라,374,6.046248302928033e-05,0.9941700586550751,EC:280|EF:94
189,신다면,372,6.01391542430275e-05,0.9942301978093181,EP+EC:372
190,소서,358,5.787585273925764e-05,0.9942880736620574,EF:327|EC:31
191,움,356,5.755252395300481e-05,0.9943456261860104,EC:356
192,으려고,355,5.739085955987839e-05,0.9944030170455703,EC:353|EF:2
193,냐는,355,5.739085955987839e-05,0.9944604079051301,ETM:355
194,냐고,355,5.739085955987839e-05,0.99451779876469,EC:294|EF:56|JKB:5
195,건,352,5.690586638049913e-05,0.9945747046310706,EC:350|EF:1|JX:1
196,은지,352,5.690586638049913e-05,0.9946316104974511,EC:337|EF:15
197,니까요,352,5.690586638049913e-05,0.9946885163638315,EF:324|EC:28
198,단,345,5.577421562861421e-05,0.9947442905794601,ETM:337|EC:4|EC+JX:4
199,을수록,345,5.577421562861421e-05,0.9948000647950888,EC:345
200,심,332,5.3672578517970776e-05,0.9948537373736067,EP+ETN:302|EP+EC:30
201,같이,330,5.334924973171794e-05,0.9949070866233385,JKB:330
202,였으나,330,5.334924973171794e-05,0.9949604358730701,EP+EC:330
203,두,325,5.254092776608585e-05,0.9950129768008362,JX:322|EC:2|EF:1
204,다니,324,5.237926337295943e-05,0.9950653560642092,EC:211|EF:113
205,다시피,320,5.173260580045376e-05,0.9951170886700097,EC:317|EF:3
206,레,315,5.092428383482167e-05,0.9951680129538445,JKS:208|EC:107
207,드,310,5.011596186918958e-05,0.9952181289157137,EC:266|EP:44
208,소,289,4.6721009613534804e-05,0.9952648499253273,EF:210|EC:79
209,십니까,287,4.6397680827281965e-05,0.9953112476061545,EP+EF:273|EP+EC:14
210,여서는,277,4.4781036896017786e-05,0.9953560286430505,EC+JX:277
211,던데,273,4.4134379323512116e-05,0.995400163022374,EC:178|EF:95
212,으려,270,4.364938614413286e-05,0.9954438124085182,EC:270
213,길래,267,4.316439296475361e-05,0.9954869768014829,EC:243|ETN+EF:16|EF:8
214,으러,265,4.284106417850077e-05,0.9955298178656614,EC:265
215,아라,260,4.203274221286868e-05,0.9955718506078742,EF:149|EC:111
216,으니까요,251,4.057776267473092e-05,0.995612428370549,EF:226|EC:25
217,게끔,248,4.009276949535166e-05,0.9956525211400443,EC:246|EF:2
218,랍니다,244,3.944611192284599e-05,0.9956919672519672,EF:199|EC:45
219,옵,241,3.8961118743466735e-05,0.9957309283707106,EP:237|EC:4
220,신다,229,3.7021146025949725e-05,0.9957679495167366,EP+EF:187|EP+EC:42
221,에다,228,3.6859481632823305e-05,0.9958048089983694,JKB:228
222,질,227,3.6697817239696886e-05,0.9958415068156091,EC+JX:197|EC+JKO:30
223,으려는,224,3.621282406031763e-05,0.9958777196396694,ETM:224
224,으셨,224,3.621282406031763e-05,0.9959139324637298,EP+EP:217|EP+EP+EC:7
225,잖아,220,3.556616648781196e-05,0.9959494986302176,EF:173|EC:47
226,으론,218,3.524283770155913e-05,0.9959847414679192,JKB+JX:218
227,던가,213,3.443451573592703e-05,0.9960191759836551,EF:158|EC:55
228,엘,210,3.394952255654778e-05,0.9960531255062116,JKB+JKO:210
229,은가,208,3.362619377029494e-05,0.996086751699982,EF:150|EC:58
230,여도,207,3.346452937716853e-05,0.9961202162293591,EC:207
231,어라,207,3.346452937716853e-05,0.9961536807587362,EF:108|EC:99
232,나마,202,3.265620741153643e-05,0.9961863369661478,JX:187|EC:15
233,라면서,201,3.249454301841002e-05,0.9962188315091662,EC:200|EF:1
234,마,201,3.249454301841002e-05,0.9962513260521846,JX:118|EC:71|EF:12
235,예요,200,3.23328786252836e-05,0.99628365893081,EF:123|EC:77
236,이라도,195,3.152455665965151e-05,0.9963151834874695,JX:195
237,다면서,193,3.120122787339867e-05,0.996346384715343,EC:167|EF:26
238,보단,190,3.071623469401942e-05,0.996377100950037,JKB+JX:190
239,고는,190,3.071623469401942e-05,0.996407817184731,EC:190
240,이나마,190,3.071623469401942e-05,0.996438533419425,JX:190
241,이야말로,186,3.006957712151375e-05,0.9964686029965465,JX:186
242,니다,182,2.9422919549008075e-05,0.9964980259160955,EF:140|EC:42
243,니라,181,2.926125515588166e-05,0.9965272871712514,EC:128|EF:53
244,는군요,181,2.926125515588166e-05,0.9965565484264073,EF:164|EC:17
245,여서,179,2.893792636962882e-05,0.9965854863527769,EC:179
246,도다,176,2.8452933190249567e-05,0.9966139392859672,EF:115|EC:61
247,았었,171,2.7644611224617477e-05,0.9966415838971918,EP:171
248,으리라,169,2.7321282438364642e-05,0.9966689051796301,EC:122|EF:47
249,느니라,169,2.7321282438364642e-05,0.9966962264620686,EF:86|EC:83
250,거든,163,2.6351296079606134e-05,0.9967225777581481,EF:136|EC:27
251,안,163,2.6351296079606134e-05,0.9967489290542277,ETM:144|EF:15|EC:4
252,더라면,160,2.586630290022688e-05,0.996774795357128,EC:152|EF:8
253,더러,158,2.5542974113974044e-05,0.9968003383312419,JKB:158
254,티,158,2.5542974113974044e-05,0.9968258813053559,EC:158
255,까,158,2.5542974113974044e-05,0.9968514242794699,EC:106|EF:52
256,단다,149,2.408799457583628e-05,0.9968755122740457,EF:141|EC:8
257,던지,147,2.3764665789583446e-05,0.9968992769398353,EC:124|EF:23
258,니깐,140,2.263301503769852e-05,0.996921909954873,EC:132|EF:8
259,느냐는,136,2.198635746519285e-05,0.9969438963123382,ETM:136
260,수록,135,2.182469307206643e-05,0.9969657210054103,EC:135
261,롤,133,2.1501364285813594e-05,0.9969872223696961,JKB:133
262,라기,132,2.1339699892687175e-05,0.9970085620695888,ETN:132
263,라니,130,2.101637110643434e-05,0.9970295784406952,EC:74|EF:56
264,케,129,2.085470671330792e-05,0.9970504331474085,EC:129
265,는구나,125,2.020804914080225e-05,0.9970706411965493,EF:97|EC:28
266,나이다,125,2.020804914080225e-05,0.9970908492456901,EF:85|EC:40
267,우,123,1.9884720354549416e-05,0.9971107339660447,JKG:86|EC:26|EP:5|EP+EF:4|EF:2
268,으라고,121,1.9561391568296577e-05,0.997130295357613,EC:120|EF:1
269,려던,120,1.939972717517016e-05,0.9971496950847881,ETM:120
270,쿠,119,1.9238062782043742e-05,0.9971689331475702,EC:119
271,슈,116,1.8753069602664488e-05,0.9971876862171728,EC:103|EF:12|EP+EC:1
272,에다가,115,1.859140520953807e-05,0.9972062776223823,JKB:115
273,었었,114,1.8429740816411653e-05,0.9972247073631988,EP:114
274,으셔도,114,1.8429740816411653e-05,0.9972431371040152,EP+EC:114
275,선,113,1.8268076423285233e-05,0.9972614051804385,JKB+JX:84|EC+JX:29
276,으,112,1.8106412030158814e-05,0.9972795115924686,EC:36|EP:31|JKG:29|EF:16
277,노라,110,1.778308324390598e-05,0.9972972946757126,EC:85|EF:25
278,바,106,1.713642567140031e-05,0.997314431101384,EC:106
279,리,106,1.713642567140031e-05,0.9973315675270553,EP:73|EF:20|EC:13
280,신다고,102,1.6489768098894636e-05,0.9973480572951542,EP+EC:100|EP+EF:2
281,다는데,101,1.6328103705768216e-05,0.99736438539886,EC:80|EF:21
282,나니,100,1.61664393126418e-05,0.9973805518381726,EC:99|EF:1
283,신다는,99,1.600477491951538e-05,0.9973965566130921,EP+ETM:99
284,다거나,98,1.5843110526388965e-05,0.9974123997236185,EC:96|EF:2
285,자니,93,1.5034788560756874e-05,0.9974274345121793,EC:92|EF:1
286,잖아요,93,1.5034788560756874e-05,0.9974424693007401,EF:52|EC:41
287,는지요,93,1.5034788560756874e-05,0.9974575040893008,EF:88|EC:5
288,느냐고,93,1.5034788560756874e-05,0.9974725388778616,EC:84|EF:9
289,래,91,1.4711459774504038e-05,0.9974872503376361,EF:61|EC:30
290,군,91,1.4711459774504038e-05,0.9975019617974106,EF:57|EC:34
291,마는,90,1.454979538137762e-05,0.997516511592792,JX:84|EC:5|ETM:1
292,웨,88,1.4226466595124783e-05,0.9975307380593871,EC:88
293,으라,86,1.3903137808871948e-05,0.997544641197196,EC:69|EF:17
294,디,86,1.3903137808871948e-05,0.9975585443350048,EC:82|EF:4
295,로선,84,1.3579809022619112e-05,0.9975721241440274,JKB+JX:84
296,이라든지,84,1.3579809022619112e-05,0.99758570395305,JC:84
297,랴,84,1.3579809022619112e-05,0.9975992837620727,EC:37|EF:32|JC:15
298,다고요,84,1.3579809022619112e-05,0.9976128635710954,EF:81|EC:3
299,습니,83,1.3418144629492694e-05,0.9976262817157248,EC:83
300,대,82,1.3256480236366276e-05,0.9976395381959612,EF:79|EC:3
301,라든지,82,1.3256480236366276e-05,0.9976527946761975,
302,서부터,82,1.3256480236366276e-05,0.9976660511564339,
303,보고,82,1.3256480236366276e-05,0.9976793076366702,
304,어야지,82,1.3256480236366276e-05,0.9976925641169067,
305,십시요,81,1.3094815843239857e-05,0.9977056589327499,
306,까진,80,1.293315145011344e-05,0.9977185920842,
307,지만은,79,1.2771487056987022e-05,0.997731363571257,
308,려니,78,1.2609822663860605e-05,0.9977439733939208,
309,리니,77,1.2448158270734185e-05,0.9977564215521916,
310,따,76,1.2286493877607768e-05,0.9977687080460692,
311,야말로,75,1.212482948448135e-05,0.9977808328755536,
312,대요,75,1.212482948448135e-05,0.9977929577050382,
313,는데도,75,1.212482948448135e-05,0.9978050825345226,
314,운,75,1.212482948448135e-05,0.9978172073640071,
315,더라고,74,1.1963165091354931e-05,0.9978291705290985,
316,울,74,1.1963165091354931e-05,0.9978411336941898,
317,려다,73,1.1801500698228514e-05,0.997852935194888,
318,사,71,1.1478171911975679e-05,0.9978644133668,
319,셔,71,1.1478171911975679e-05,0.997875891538712,
320,다던,69,1.1154843125722842e-05,0.9978870463818377,
321,캉,69,1.1154843125722842e-05,0.9978982012249634,
322,신가요,69,1.1154843125722842e-05,0.9979093560680892,
323,노,69,1.1154843125722842e-05,0.9979205109112149,
324,어다,68,1.0993178732596424e-05,0.9979315040899475,
325,리라는,67,1.0831514339470007e-05,0.9979423356042869,
326,랄까,67,1.0831514339470007e-05,0.9979531671186265,
327,다네요,67,1.0831514339470007e-05,0.9979639986329659,
328,으셔야,65,1.050818555321717e-05,0.9979745068185191,
329,건만,65,1.050818555321717e-05,0.9979850150040723,
330,란다,65,1.050818555321717e-05,0.9979955231896256,
331,여라,64,1.0346521160090752e-05,0.9980058697107856,
332,으라는,63,1.0184856766964333e-05,0.9980160545675526,
333,라든가,63,1.0184856766964333e-05,0.9980262394243196,
334,였으니,62,1.0023192373837916e-05,0.9980362626166934,
335,실까요,62,1.0023192373837916e-05,0.9980462858090673,
336,는지라,61,9.861527980711498e-06,0.998056147337048,
337,던데요,60,9.69986358758508e-06,0.9980658472006355,
338,관,60,9.69986358758508e-06,0.9980755470642231,
339,였음에도,59,9.538199194458661e-06,0.9980850852634175,
340,야지,58,9.376534801332244e-06,0.9980944617982189,
341,으십니까,58,9.376534801332244e-06,0.9981038383330202,
342,려다가,58,9.376534801332244e-06,0.9981132148678216,
343,느니,58,9.376534801332244e-06,0.9981225914026229,
344,랄,57,9.214870408205826e-06,0.9981318062730311,
345,어서다,57,9.214870408205826e-06,0.9981410211434393,
346,남,57,9.214870408205826e-06,0.9981502360138476,
347,리라고,57,9.214870408205826e-06,0.9981594508842557,
348,읍니다,56,9.053206015079407e-06,0.9981685040902708,
349,치고,56,9.053206015079407e-06,0.9981775572962859,
350,음직,56,9.053206015079407e-06,0.998186610502301,
351,어서요,56,9.053206015079407e-06,0.998195663708316,
352,을시,56,9.053206015079407e-06,0.9982047169143311,
353,이야,55,8.89154162195299e-06,0.9982136084559531,
354,으셔서,55,8.89154162195299e-06,0.9982224999975751,
355,다기,54,8.729877228826572e-06,0.9982312298748038,
356,려나,54,8.729877228826572e-06,0.9982399597520327,
357,거,53,8.568212835700155e-06,0.9982485279648684,
358,노니,53,8.568212835700155e-06,0.9982570961777041,
359,까요,53,8.568212835700155e-06,0.9982656643905398,
360,쥬,52,8.406548442573735e-06,0.9982740709389823,
361,셔요,52,8.406548442573735e-06,0.9982824774874249,
362,거라,52,8.406548442573735e-06,0.9982908840358675,
363,저,52,8.406548442573735e-06,0.9982992905843101,
364,룬,52,8.406548442573735e-06,0.9983076971327527,
365,누,51,8.244884049447318e-06,0.9983159420168021,
366,튼,51,8.244884049447318e-06,0.9983241869008516,
367,유,51,8.244884049447318e-06,0.998332431784901,
368,려고요,50,8.0832196563209e-06,0.9983405150045573,
369,용,50,8.0832196563209e-06,0.9983485982242136,
370,덴,49,7.921555263194483e-06,0.9983565197794768,
371,거니와,49,7.921555263194483e-06,0.99836444133474,
372,사오니,49,7.921555263194483e-06,0.9983723628900032,
373,매,49,7.921555263194483e-06,0.9983802844452664,
374,으십니다,48,7.759890870068063e-06,0.9983880443361365,
375,냐면,48,7.759890870068063e-06,0.9983958042270066,
376,냐며,48,7.759890870068063e-06,0.9984035641178767,
377,아야지,48,7.759890870068063e-06,0.9984113240087467,
378,락,48,7.759890870068063e-06,0.9984190838996168,
379,려는데,48,7.759890870068063e-06,0.9984268437904869,
380,였음을,48,7.759890870068063e-06,0.998434603681357,
381,람,47,7.598226476941646e-06,0.9984422019078338,
382,러지,47,7.598226476941646e-06,0.9984498001343107,
383,완,47,7.598226476941646e-06,0.9984573983607877,
384,는커녕,47,7.598226476941646e-06,0.9984649965872646,
385,약,47,7.598226476941646e-06,0.9984725948137416,
386,면서도,45,7.27489769068881e-06,0.9984798697114323,
387,으라면,45,7.27489769068881e-06,0.998487144609123,
388,니아,45,7.27489769068881e-06,0.9984944195068137,
389,다는데요,45,7.27489769068881e-06,0.9985016944045043,
390,겐,45,7.27489769068881e-06,0.998508969302195,
391,데,44,7.113233297562392e-06,0.9985160825354926,
392,몬,44,7.113233297562392e-06,0.9985231957687901,
393,였으므로,44,7.113233297562392e-06,0.9985303090020877,
394,려구요,44,7.113233297562392e-06,0.9985374222353853,
395,거니,44,7.113233297562392e-06,0.9985445354686828,
396,엇,44,7.113233297562392e-06,0.9985516487019804,
397,설,43,6.951568904435974e-06,0.9985586002708848,
398,은커녕,42,6.789904511309556e-06,0.9985653901753961,
399,이라든가,42,6.789904511309556e-06,0.9985721800799074,
400,을지라도,41,6.628240118183138e-06,0.9985788083200257,
401,슴,41,6.628240118183138e-06,0.9985854365601439,
402,으로선,41,6.628240118183138e-06,0.9985920648002621,
403,니당,41,6.628240118183138e-06,0.9985986930403802,
404,라이,40,6.46657572505672e-06,0.9986051596161053,
405,실지,40,6.46657572505672e-06,0.9986116261918303,
406,셨으니,40,6.46657572505672e-06,0.9986180927675554,
407,다지만,40,6.46657572505672e-06,0.9986245593432804,
408,면은,40,6.46657572505672e-06,0.9986310259190055,
409,으셨던,40,6.46657572505672e-06,0.9986374924947305,
410,이여,39,6.304911331930302e-06,0.9986437974060625,
411,어선,39,6.304911331930302e-06,0.9986501023173944,
412,습니다만,39,6.304911331930302e-06,0.9986564072287264,
413,으셨다면,39,6.304911331930302e-06,0.9986627121400583,
414,달까,39,6.304911331930302e-06,0.9986690170513902,
415,느라고,38,6.143246938803884e-06,0.998675160298329,
416,셨으며,38,6.143246938803884e-06,0.9986813035452679,
417,은가요,37,5.9815825456774656e-06,0.9986872851278135,
418,라고도,37,5.9815825456774656e-06,0.9986932667103592,
419,런,37,5.9815825456774656e-06,0.9986992482929048,
420,뇨,37,5.9815825456774656e-06,0.9987052298754505,
421,으니깐,36,5.819918152551048e-06,0.998711049793603,
422,든가,36,5.819918152551048e-06,0.9987168697117557,
423,더라는,36,5.819918152551048e-06,0.9987226896299082,
424,더,36,5.819918152551048e-06,0.9987285095480607,
425,다만,36,5.819918152551048e-06,0.9987343294662133,
426,ㄹ,36,5.819918152551048e-06,0.9987401493843658,
427,류,35,5.65825375942463e-06,0.9987458076381253,
428,마냥,35,5.65825375942463e-06,0.9987514658918847,
429,으리라고,34,5.496589366298212e-06,0.998756962481251,
430,으리라는,34,5.496589366298212e-06,0.9987624590706172,
431,라는데,34,5.496589366298212e-06,0.9987679556599836,
432,으셨어요,34,5.496589366298212e-06,0.9987734522493499,
433,노라면,34,5.496589366298212e-06,0.9987789488387162,
434,으냐,34,5.496589366298212e-06,0.9987844454280824,
435,라던가,34,5.496589366298212e-06,0.9987899420174488,
436,던가요,34,5.496589366298212e-06,0.9987954386068151,
437,고야,33,5.334924973171794e-06,0.9988007735317882,
438,당,33,5.334924973171794e-06,0.9988061084567614,
439,데요,33,5.334924973171794e-06,0.9988114433817346,
440,릿,33,5.334924973171794e-06,0.9988167783067078,
441,잘,33,5.334924973171794e-06,0.9988221132316809,
442,손,33,5.334924973171794e-06,0.9988274481566541,
443,다간,32,5.173260580045376e-06,0.9988326214172342,
444,렴,32,5.173260580045376e-06,0.9988377946778142,
445,다구요,32,5.173260580045376e-06,0.9988429679383942,
446,세,32,5.173260580045376e-06,0.9988481411989742,
447,샤,32,5.173260580045376e-06,0.9988533144595543,
448,고선,31,5.011596186918958e-06,0.9988583260557412,
449,더군,31,5.011596186918958e-06,0.9988633376519281,
450,담,31,5.011596186918958e-06,0.9988683492481151,
451,냐고요,31,5.011596186918958e-06,0.998873360844302,
452,다든지,31,5.011596186918958e-06,0.9988783724404889,
453,네여,30,4.84993179379254e-06,0.9988832223722827,
454,다니까,30,4.84993179379254e-06,0.9988880723040765,
455,라곤,30,4.84993179379254e-06,0.9988929222358703,
456,쇼,29,4.688267400666122e-06,0.998897610503271,
457,라네요,29,4.688267400666122e-06,0.9989022987706716,
458,였으면,29,4.688267400666122e-06,0.9989069870380722,
459,엣,29,4.688267400666122e-06,0.998911675305473,
460,건대,28,4.5266030075397036e-06,0.9989162019084805,
461,으셨을,28,4.5266030075397036e-06,0.998920728511488,
462,는다며,28,4.5266030075397036e-06,0.9989252551144956,
463,게라도,28,4.5266030075397036e-06,0.9989297817175031,
464,샷,28,4.5266030075397036e-06,0.9989343083205107,
465,으랴,28,4.5266030075397036e-06,0.9989388349235182,
466,다구,28,4.5266030075397036e-06,0.9989433615265257,
467,세용,28,4.5266030075397036e-06,0.9989478881295333,
468,앗,27,4.364938614413286e-06,0.9989522530681477,
469,교,27,4.364938614413286e-06,0.998956618006762,
470,로다,27,4.364938614413286e-06,0.9989609829453765,
471,로되,27,4.364938614413286e-06,0.9989653478839909,
472,습니당,27,4.364938614413286e-06,0.9989697128226054,
473,니이다,27,4.364938614413286e-06,0.9989740777612197,
474,랄까요,27,4.364938614413286e-06,0.9989784426998342,
475,자며,26,4.203274221286868e-06,0.9989826459740555,
476,여야만,26,4.203274221286868e-06,0.9989868492482767,
477,고도,26,4.203274221286868e-06,0.998991052522498,
478,던지라,26,4.203274221286868e-06,0.9989952557967193,
479,사주,26,4.203274221286868e-06,0.9989994590709406,
480,라고요,26,4.203274221286868e-06,0.9990036623451619,
481,으신다면,26,4.203274221286868e-06,0.9990078656193832,
482,뢰,25,4.04160982816045e-06,0.9990119072292113,
483,한테서,25,4.04160982816045e-06,0.9990159488390395,
484,나다,25,4.04160982816045e-06,0.9990199904488677,
485,부턴,25,4.04160982816045e-06,0.9990240320586958,
486,있,25,4.04160982816045e-06,0.999028073668524,
487,머,24,3.879945435034032e-06,0.999031953613959,
488,더라구,24,3.879945435034032e-06,0.9990358335593941,
489,다면요,24,3.879945435034032e-06,0.9990397135048291,
490,랜,24,3.879945435034032e-06,0.9990435934502641,
491,으려다,24,3.879945435034032e-06,0.9990474733956991,
492,으셨고,24,3.879945435034032e-06,0.9990513533411342,
493,신지,24,3.879945435034032e-06,0.9990552332865692,
494,얀,24,3.879945435034032e-06,0.9990591132320042,
495,징,24,3.879945435034032e-06,0.9990629931774393,
496,꼬,24,3.879945435034032e-06,0.9990668731228743,
497,라야,23,3.7182810419076138e-06,0.9990705914039162,
498,라우,23,3.7182810419076138e-06,0.9990743096849581,
499,거늘,23,3.7182810419076138e-06,0.9990780279660001,
500,사옵니다,23,3.7182810419076138e-06,0.9990817462470419,
501,모,23,3.7182810419076138e-06,0.9990854645280839,
502,으신다,23,3.7182810419076138e-06,0.9990891828091257,
