rank,surface,count,share,cum_share,tags
25,여,41277,0.006649850729965989,0.853197581456523,EC:41044|EF:108|JKV:101|JKS+EF:24
26,에게,35438,0.005709170001902627,0.8589067514584257,JKB:35438
27,만,32448,0.005227471872615171,0.8641342233310408,JX:32412|EP+EC:34|EF:2
28,까지,31440,0.0050650799949155875,0.8691993033259564,JX:31440
29,지만,30362,0.004891410903486866,0.8740907142294433,EC:30362
30,아,29720,0.004787982743285345,0.8788786969727287,EC:28669|JKV:625|EF:426
31,던,29513,0.0047546344112577524,0.8836333313839864,ETM:29505|EC:7|ETN:1
32,았,25009,0.0040290262593143744,0.8876623576433008,EP:25009
33,겠,23080,0.0037182584695499925,0.8913806161128508,EP:23070|EC:9|EF:1
34,시,23034,0.003710847729099416,0.8950914638419502,EP:23034
35,다고,22269,0.003587603893345268,0.8986790677352955,EC:21913|EF:356
36,면서,22057,0.003553450046051308,0.9022325177813467,EC:22057
37,는데,20872,0.0033625429279223328,0.9055950607092691,EC:20083|EF:789
38,다는,20466,0.0032971350882933337,0.9088921957975624,ETM:20459|EC:7
39,부터,19834,0.0031953179586245474,0.9120875137561869,JX:19834
40,나,17838,0.0028737562642908478,0.9149612700204778,JC:10036|JX:4528|EC:1886|EF:1388
41,라,17704,0.0028521684551522128,0.91781343847563,EC:16313|EF:1389|JKQ:2
42,도록,17589,0.002833641604025772,0.9206470800796558,EC:17541|EF:48
43,라고,16023,0.002581354222599633,0.9232284343022554,EC:12735|JKQ:3134|EF:154
44,이나,15305,0.002465682230349334,0.9256941165326048,JC:13738|JX:1563|EC:4
45,거나,15265,0.0024592381082183985,0.9281533546408232,EC:15220|JX:38|JKB:5|EF:2
46,으며,15029,0.0024212177876458767,0.9305745724284691,EC:15007|EF:22
47,보다,14852,0.0023927025472164857,0.9329672749756855,JKB:14852
48,세요,11787,0.0018989216889335253,0.934866196664619,EP+EF:11780|EP+EC:7
49,서,11626,0.0018729840973565083,0.9367391807619756,EC:5831|JKB:5698|JKS:97
50,라는,10907,0.0017571510020529361,0.9384963317640285,ETM:10905|JX:1|EC:1
51,어요,10669,0.001718808475373868,0.9402151402394023,EF:10664|EC:5
52,음,10514,0.0016938375021164913,0.9419089777415188,ETN:10428|EC:86
53,니,10508,0.001692870883796851,0.9436018486253157,EC:9916|EF:420|JC:172
54,였,10146,0.0016345515785118813,0.9452364002038276,EP:10143|EC:3
55,는지,9512,0.001532412242736548,0.9467688124465641,EC:9276|EF:236
56,처럼,9294,0.0014972917771229476,0.9482661042236871,JKB:9294
57,자,9011,0.0014516996130465763,0.9497178038367337,EC:6337|EF:2674
58,다면,9006,0.0014508940977802094,0.9511686979345139,EC:8719|EF:287
59,죠,8379,0.0013498824833777898,0.9525185804178916,EF:8365|EC:14
60,으면,8288,0.0013352221055299106,0.9538538025234216,EC:8264|EF:24
61,어서,8220,0.0013242670979073197,0.9551780696213289,EC:8220
62,신,6030,0.0009714514112385812,0.9561495210325675,EP+ETM:6029|EC:1
63,어야,6022,0.000970162586812394,0.9571196836193798,EC:6012|EF:10
64,는다,6011,0.0009683904532263867,0.9580880740726062,EF:5191|EC:817|ETM:3
65,네요,5899,0.0009503469112597662,0.959038420983866,EF:5052|EC:847
66,십시오,5706,0.0009192540219780007,0.9599576750058441,EP+EF:5296|EP+EC:398|EF:12
67,실,5348,0.0008615791289061247,0.9608192541347501,EP+ETM:5305|EC:43
68,는데요,4771,0.000768622667167375,0.9615878768019175,EF:4488|EC:283
69,다가,4710,0.0007587953809176978,0.9623466721828352,EC:4521|JX:187|JKB:1|JKB+JX+JKS:1
70,야,4578,0.0007375297778856094,0.9630842019607209,EC:3000|EF:689|JX:682|JKV:207
71,셨,4515,0.0007273802855293854,0.9638115822462502,EP+EP:4511|EC:4
72,로부터,4428,0.0007133643198945999,0.9645249465661448,JKB:4424|JX:4
73,고자,4376,0.0007049869611243833,0.9652299335272692,EC:4374|EF:2
74,마다,4188,0.0006746995871089848,0.9659046331143781,JX:4188
75,로서,4095,0.0006597170031545588,0.9665643501175327,JKB:4095
76,려면,3862,0.0006221799917418575,0.9671865301092746,EC:3711|EF:151
77,아서,3804,0.0006128360146520005,0.9677993661239266,EC:3804
78,엔,3749,0.0006039753467219637,0.9684033414706485,JKB+JX:3742|JKB+ETM:7
79,께서,3638,0.0005860929078086167,0.9689894343784572,JKS:3631|JKB:7
80,요,3491,0.0005624107589774274,0.9695518451374346,JX:2367|EC:804|EF:320
81,란,3475,0.000559833110125053,0.9701116782475596,ETM:2300|JX:1068|EF:54|ETN:47|EC:6
82,므로,3464,0.0005580609765390457,0.9706697392240987,EC:3453|EF:11
83,아야,3429,0.0005524223696744768,0.9712221615937732,EC:3420|EF:9
84,으로써,3378,0.0005442061139575336,0.9717663677077307,JKB:3378
85,려고,3286,0.0005293846330563811,0.9722957523407871,EC:3271|EF:15
86,으니,3259,0.0005250348506179994,0.9728207871914051,EC:3194|EF:65
87,아요,3171,0.0005108577819299405,0.973331644973335,EF:2819|EC:352
88,을까,3146,0.0005068302055981056,0.9738384751789332,EF:2078|EC:1068
89,길,3077,0.0004957140949222411,0.9743341892738554,ETN+JKO:3068|ETN+ETM:9
90,뿐,3061,0.0004931364460698668,0.9748273257199253,JX:3061
91,나요,3033,0.0004886255605782118,0.9753159512805034,EF:2922|EC:111
92,습니까,2936,0.00047299856441069226,0.9757889498449142,EF:2895|EC:41
93,더라도,2807,0.00045221627053842415,0.9762411661154525,EC:2801|EF:6
94,께,2755,0.0004438389117682075,0.9766850050272208,JKB:2703|EC:47|EF:4|JX:1
95,려는,2610,0.000420478969043565,0.9771054839962643,ETM:2608|EC:2
96,라면,2597,0.00041838462935101086,0.9775238686256154,EC:2554|EF:41|JX:2
97,으로서,2526,0.0004069463125685997,0.9779308149381839,JKB:2526
98,는가,2525,0.0004067852095153263,0.9783376001476993,EF:1601|EC:924
99,대로,2326,0.0003747257019139204,0.9787123258496132,JX:1722|JKB:604
100,으나,2276,0.00036667054925025057,0.9790789963988634,EC:2257|EF:17|JX:2
101,든,2211,0.00035619885078747975,0.979435195249651,EC:2104|JX:78|EF:18|JC:7|ETM:4
102,으로부터,2149,0.0003462104614845292,0.9797814057111355,JKB:2149
103,지요,2108,0.00033960523630031995,0.9801210109474358,EF:2014|EC:94
104,으므로,2005,0.0003230116218131601,0.9804440225692489,EC:1998|EF:7
105,어도,1925,0.00031012337755128834,0.9807541459468002,EC:1911|JX:10|EF:4
106,여야,1915,0.0003085123470185544,0.9810626582938188,EC:1915
107,밖에,1912,0.0003080290378587342,0.9813706873316775,JX:1911|EC:1
108,이라고,1850,0.00029804064855578363,0.9816687279802333,JKQ:1850
109,러,1822,0.00029352976306412854,0.9819622577432974,EC:1812|EF:10
110,긴,1766,0.0002845079920808183,0.9822467657353783,ETN+JX:1764|EF:2
111,셔야,1754,0.00028257475544153757,0.9825293404908197,EP+EC:1751|EP+EF:3
112,셔서,1708,0.0002751640149909613,0.9828045045058107,EP+EC:1696|EP+EF:12
113,라며,1676,0.0002700087172862126,0.9830745132230969,EC:1669|EF:7
114,니까,1645,0.00026501452263473735,0.9833395277457317,EC:1644|EF:1
115,으시,1602,0.00025808709134398126,0.9835976148370756,EP:1596|EC:6
116,느냐,1555,0.00025051524784013165,0.9838481300849158,EC:833|EF:722
117,듯,1488,0.00023972134327081407,0.9840878514281867,EC:1472|EF:16
118,에요,1462,0.00023553266388570576,0.9843233840920723,EF:1448|EC:9|JX:5
119,려,1461,0.00023537156083243237,0.9845587556529047,EC:1457|EF:4
120,에선,1442,0.00023231060282023782,0.984791066255725,JKB+JX:1442
121,은데,1422,0.0002290885417547699,0.9850201547974797,EC:1261|EF:161
122,더니,1417,0.0002282830264884029,0.9852484378239682,EC:1416|ETM:1
123,만큼,1416,0.00022812192343512952,0.9854765597474033,JKB:1409|JX:7
124,으면서,1405,0.00022634978984912215,0.9857029095372524,EC:1395|EF:10
125,고요,1399,0.0002253831715294818,0.9859282927087819,EF:1313|EC:86
126,아도,1396,0.00022489986236966158,0.9861531925711515,EC:1392|EF:4
127,답니다,1381,0.00022248331657056064,0.9863756758877221,EF:1143|EC:238
128,듯이,1359,0.0002189390493985459,0.9865946149371206,EC:1345|EF:14
129,라도,1358,0.00021877794634527251,0.9868133928834659,EC:1293|JX:64|EF:1
130,냐,1318,0.00021233382421433666,0.9870257267076803,EC:679|EF:639
131,랑,1300,0.0002094339692554155,0.9872351606769357,JKB:841|JC:454|EC:5
132,으신,1206,0.00019429028224771623,0.9874294509591834,EP+ETM:1202|EC:4
133,기에,1205,0.00019412917919444284,0.9876235801383778,EC:1167|EF:38
134,네,1162,0.0001872017479036868,0.9878107818862816,EF:1047|EC:115
135,루,1142,0.00018397968683821886,0.9879947615731197,JKB:1139|JX:3
136,을까요,1109,0.00017866328608019677,0.9881734248592,EF:1070|EC:39
137,조차,1050,0.00016915820593706637,0.988342583065137,JX:1048|JKB:2
138,을지,1034,0.00016658055708469204,0.9885091636222217,EC:1000|EF:29|ETM:5
139,구요,1023,0.00016480842349868467,0.9886739720457204,EF:1017|EC:6
140,거든요,1010,0.00016271408380613052,0.9888366861295266,EF:1006|JX:3|EC:1
141,자면,1007,0.00016223077464631034,0.9889989169041729,EC:967|EF:40
142,링,974,0.00015691437388828825,0.9891558312780612,JKO:974
143,는다는,946,0.00015240348839663315,0.9893082347664578,ETM:946
144,더군요,945,0.00015224238534335973,0.9894604771518011,EF:855|EC:90
145,더라구요,942,0.00015175907618353955,0.9896122362279847,EF:868|EC:74
146,한테,938,0.00015111466397044597,0.9897633508919551,JKB:938
147,이란,911,0.00014676488153206427,0.9899101157734872,JX:910|ETM:1
148,다며,885,0.00014257620214695594,0.9900526919756342,EC:815|EF:70
149,곤,871,0.0001403207594011284,0.9901930127350352,EC:868|EC+JX:2|EC+ETM:1
150,로써,849,0.00013677649222911366,0.9903297892272643,JKB:849
151,였으며,840,0.00013532656474965311,0.990465115792014,EP+EC:840
152,되,834,0.00013435994643001272,0.9905994757384441,EC:832|EF:2
153,구,790,0.00012727141208598327,0.99072674715053,EC:768|EF:22
154,더라고요,785,0.0001264658968196163,0.9908532130473496,EF:710|EC:75
155,더라,764,0.00012308273270087496,0.9909762957800505,EF:410|EC:354
156,으실,762,0.00012276052659432817,0.9910990563066449,EP+ETM:753|EC:9
157,는다면,757,0.00012195501132796119,0.9912210113179728,EC:731|EF:26
158,자는,752,0.0001211494960615942,0.9913421608140344,ETM:752
159,에게서,751,0.00012098839300832081,0.9914631492070427,JKB:751
160,진,709,0.00011422206477083815,0.9915773712718136,EC+JX:709
161,마저,635,0.00010230043882860681,0.9916796717106422,JX:635
162,구나,607,9.77895533369517e-05,0.9917774612639791,EF:484|EC:123
163,든지,602,9.698403807058472e-05,0.9918744453020497,JX:335|EC:259|EF:6|JC:2
164,하고,599,9.650072891076454e-05,0.9919709460309605,JKB:275|JC:187|JKQ:136|EC:1
165,는다고,590,9.505080143130396e-05,0.9920659968323917,EC:578|EF:12
166,자마자,587,9.456749227148378e-05,0.9921605643246633,EC:586|EF:1
167,에서부터,571,9.198984341910943e-05,0.9922525541680823,JKB:571
168,군요,551,8.87677823536415e-05,0.992341321950436,EF:483|EC:68
169,고서,547,8.812337014054791e-05,0.9924294453205765,EC:535|EF:12
170,이랑,544,8.764006098072773e-05,0.9925170853815573,JC:290|JKB:254
171,자고,530,8.538461823490017e-05,0.9926024699997922,EC:509|EF:21
172,리라,525,8.457910296853319e-05,0.9926870491027607,EC:381|EF:144
173,소서,504,8.119593884979187e-05,0.9927682450416105,EF:406|EC:98
174,에겐,502,8.087373274324506e-05,0.9928491187743538,JKB+JX:502
175,오니,497,8.006821747687809e-05,0.9929291869918306,EC:497
